@VLOOP [V]  vs t@
X,VLOOP
 0.9764000E+01, 0.2157325E+02
 0.9766000E+01, 0.2157031E+02
 0.9768000E+01, 0.2156737E+02
 0.9770000E+01, 0.2156443E+02
 0.9772000E+01, 0.2156150E+02
 0.9774000E+01, 0.2155857E+02
 0.9776000E+01, 0.2155564E+02
 0.9778000E+01, 0.2155272E+02
 0.9780000E+01, 0.2154980E+02
 0.9782000E+01, 0.2154688E+02
 0.9784000E+01, 0.2154397E+02
 0.9786000E+01, 0.2154105E+02
 0.9788000E+01, 0.2153815E+02
 0.9790000E+01, 0.2153524E+02
 0.9792000E+01, 0.2153234E+02
 0.9794000E+01, 0.2152943E+02
 0.9796000E+01, 0.2152654E+02
 0.9798000E+01, 0.2152364E+02
 0.9800000E+01, 0.2152075E+02
 0.9802000E+01, 0.2151786E+02
 0.9804000E+01, 0.2151497E+02
 0.9806000E+01, 0.2151209E+02
 0.9808000E+01, 0.2150921E+02
 0.9810000E+01, 0.2150633E+02
 0.9812000E+01, 0.2150346E+02
 0.9814000E+01, 0.2150059E+02
 0.9816000E+01, 0.2149771E+02
 0.9818000E+01, 0.2149485E+02
 0.9820000E+01, 0.2149199E+02
 0.9822000E+01, 0.2148913E+02
 0.9824000E+01, 0.2148627E+02
 0.9826000E+01, 0.2148341E+02
 0.9828000E+01, 0.2148056E+02
 0.9830000E+01, 0.2147771E+02
 0.9832000E+01, 0.2147486E+02
 0.9834000E+01, 0.2147202E+02
 0.9836000E+01, 0.2146918E+02
 0.9838000E+01, 0.2146634E+02
 0.9840000E+01, 0.2146351E+02
 0.9842000E+01, 0.2146068E+02
 0.9844000E+01, 0.2145785E+02
 0.9846000E+01, 0.2145502E+02
 0.9848000E+01, 0.2145220E+02
 0.9850000E+01, 0.2144938E+02
 0.9852000E+01, 0.2144656E+02
 0.9854000E+01, 0.2144375E+02
 0.9856000E+01, 0.2144094E+02
 0.9858000E+01, 0.2143813E+02
 0.9860000E+01, 0.2143532E+02
 0.9862000E+01, 0.2143252E+02
 0.9864000E+01, 0.2142972E+02
 0.9866000E+01, 0.2142692E+02
 0.9868000E+01, 0.2142412E+02
 0.9870000E+01, 0.2142133E+02
 0.9872000E+01, 0.2141854E+02
 0.9874000E+01, 0.2141576E+02
 0.9876000E+01, 0.2141297E+02
 0.9878000E+01, 0.2141019E+02
 0.9880000E+01, 0.2140742E+02
 0.9882000E+01, 0.2140464E+02
 0.9884000E+01, 0.2140187E+02
 0.9886000E+01, 0.2139910E+02
 0.9888000E+01, 0.2139633E+02
 0.9890000E+01, 0.2139357E+02
 0.9892000E+01, 0.2139081E+02
 0.9894000E+01, 0.2138805E+02
 0.9896000E+01, 0.2138530E+02
 0.9898000E+01, 0.2138255E+02
 0.9900000E+01, 0.2137980E+02
 0.9902000E+01, 0.2137705E+02
 0.9904000E+01, 0.2137431E+02
 0.9906000E+01, 0.2137157E+02
 0.9908000E+01, 0.2136883E+02
 0.9910000E+01, 0.2136610E+02
 0.9912000E+01, 0.2136337E+02
 0.9914000E+01, 0.2136064E+02
 0.9916000E+01, 0.2135791E+02
 0.9918000E+01, 0.2135519E+02
 0.9920000E+01, 0.2135247E+02
 0.9922000E+01, 0.2134975E+02
 0.9924000E+01, 0.2134704E+02
 0.9926000E+01, 0.2134433E+02
 0.9928000E+01, 0.2134162E+02
 0.9930000E+01, 0.2133892E+02
 0.9932000E+01, 0.2133621E+02
 0.9934000E+01, 0.2133352E+02
 0.9936000E+01, 0.2133082E+02
 0.9938000E+01, 0.2132813E+02
 0.9940000E+01, 0.2132544E+02
 0.9942000E+01, 0.2132275E+02
 0.9944000E+01, 0.2132006E+02
 0.9946000E+01, 0.2131738E+02
 0.9948000E+01, 0.2131470E+02
 0.9950000E+01, 0.2131203E+02
 0.9952000E+01, 0.2130936E+02
 0.9954000E+01, 0.2130669E+02
 0.9956000E+01, 0.2130402E+02
 0.9958000E+01, 0.2130136E+02
 0.9960000E+01, 0.2129870E+02
 0.9962000E+01, 0.2129604E+02
 0.9964000E+01, 0.2129339E+02
 0.9966000E+01, 0.2129074E+02
 0.9968000E+01, 0.2128809E+02
 0.9970000E+01, 0.2128544E+02
 0.9972000E+01, 0.2128280E+02
 0.9974000E+01, 0.2128016E+02
 0.9976000E+01, 0.2127753E+02
 0.9978000E+01, 0.2127490E+02
 0.9980000E+01, 0.2127227E+02
 0.9982000E+01, 0.2126964E+02
 0.9984000E+01, 0.2126702E+02
 0.9986000E+01, 0.2126440E+02
 0.9988000E+01, 0.2126178E+02
 0.9990000E+01, 0.2125917E+02
 0.9992000E+01, 0.2125656E+02
 0.9994000E+01, 0.2125395E+02
 0.9996000E+01, 0.2125135E+02
 0.9998000E+01, 0.2124875E+02
 0.1000000E+02, 0.2124615E+02
